iter	Passed	Remaining
6313	504663	6873
6314	504746	6793
6315	504825	6713
6316	504904	6634
6317	504985	6554
6318	505061	6474
6319	505132	6394
6320	505216	6314
6321	505296	6234
6322	505372	6154
6323	505450	6074
6324	505538	5994
6325	505615	5914
6326	505689	5834
6327	505770	5754
6328	505850	5674
6329	505927	5594
6330	506005	5514
6331	506087	5434
6332	506162	5354
6333	506244	5275
6334	506319	5195
6335	506399	5115
6336	506476	5035
6337	506553	4955
6338	506638	4875
6339	506717	4795
6340	506798	4715
6341	506877	4635
6342	506955	4555
6343	507034	4475
6344	507109	4395
6345	507182	4315
6346	507262	4235
6347	507336	4155
6348	507413	4075
6349	507491	3995
6350	507575	3916
6351	507651	3836
6352	507735	3756
6353	507814	3676
6354	507893	3596
6355	507972	3516
6356	508054	3436
6357	508133	3356
6358	508207	3276
6359	508285	3196
6360	508362	3116
6361	508443	3036
6362	508523	2956
6363	508598	2877
6364	508685	2797
6365	508768	2717
6366	508846	2637
6367	508924	2557
6368	509005	2477
6369	509085	2397
6370	509164	2317
6371	509246	2237
6372	509321	2157
6373	509447	2078
6374	509530	1998
6375	509610	1918
6376	509690	1838
6377	509769	1758
6378	509848	1678
6379	509939	1598
6380	510028	1518
6381	510111	1438
6382	510193	1358
6383	510269	1278
6384	510350	1198
6385	510420	1118
6386	510514	1039
6387	510591	959
6388	510672	879
6389	510749	799
6390	510829	719
6391	510911	639
6392	510993	559
6393	511068	479
6394	511146	399
6395	511226	319
6396	511304	239
6397	511376	159
6398	511449	79
6399	511529	0
